ID_REF,CDR017,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR025,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR021,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR029,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR022,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR018,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR026,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR030,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR031,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR023,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR027,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR019,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR020,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR028,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR032,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR024,Detection Pval,BEAD_STDERR,Avg_NBEADS
ILMN_2509798,127.6878,0.06390978,6.876398,28,113.5792,0.07769424,6.204071,32,133.2143,0.05263158,10.35294,26,106.3581,0.07769424,5.860748,45,113.4275,0.0802005,7.463384,34,119.3838,0.06140351,10.55944,25,86.72166,0.1240602,7.329382,28,128.6485,0.03258145,13.89367,27,139.34,0.02506266,13.53429,23,141.4482,0.04887218,17.19516,18,111.3115,0.03759398,10.58159,27,122.1803,0.08145364,7.855325,35,111.3654,0.03508772,9.276505,42,96.75858,0.1077694,9.990519,27,112.4893,0.05889724,9.642604,26,110.4587,0.0726817,7.547939,33
ILMN_1236781,80.21938,0.4874687,4.861345,42,70.26927,0.6679198,3.853645,41,74.1424,0.660401,3.38444,42,63.15391,0.7844611,4.135449,42,67.55781,0.7155389,4.968251,28,76.96865,0.4661654,5.063535,38,66.89755,0.4699248,4.000968,32,75.02528,0.4674186,3.724303,45,73.73425,0.6629072,4.617268,45,90.10345,0.3984962,8.572953,31,70.22024,0.5451128,4.806662,42,81.27791,0.4937343,5.296252,38,64.87746,0.7318296,4.284049,32,71.62098,0.5137845,3.906188,39,78.41382,0.4072682,3.927033,44,73.68997,0.4949875,3.02789,44
ILMN_3113686,243.6518,0,13.28218,43,229.6322,0,13.57848,34,238.6931,0.001253133,9.915529,49,197.3478,0,10.81819,51,220.4624,0,11.12227,38,209.273,0,10.70543,41,163.3621,0,8.059199,36,210.7714,0,10.94923,33,197.481,0.002506266,12.92972,52,231.6064,0,13.01168,44,157.0662,0.001253133,11.27467,37,219.3489,0.001253133,16.40645,38,179.2979,0.001253133,10.65813,50,147.3126,0.003759399,10.01479,47,168.8684,0.003759399,7.903547,43,178.7211,0.001253133,8.583581,50
ILMN_2828731,308.4121,0,14.93878,39,275.8331,0,19.48484,34,270.8886,0,10.70333,39,294.3152,0,15.70233,37,228.9348,0,12.62081,30,260.437,0,13.12902,28,205.5941,0,8.884866,49,309.7505,0,24.44748,21,377.3647,0,19.12464,31,346.8424,0,16.91789,39,250.9692,0,19.78345,38,318.6702,0,18.32086,38,274.615,0,13.13902,43,257.8071,0,22.18798,30,315.7138,0,13.16185,46,221.9508,0,12.28072,47
ILMN_1221572,95.73212,0.2506266,5.908398,47,91.17678,0.20802,5.986716,31,94.53541,0.2619048,6.674449,35,100.7911,0.1090226,4.624886,55,95.37963,0.1854637,5.508212,33,92.08131,0.216792,4.644411,43,72.55495,0.3132832,5.372828,29,88.04491,0.235589,4.800685,39,109.6128,0.1253133,7.769334,36,115.4355,0.1503759,8.309302,48,77.41246,0.3270677,6.029851,35,102.0162,0.1942356,6.449629,44,91.11314,0.1428571,5.97549,39,83.4747,0.245614,5.445449,39,84.9112,0.2819549,4.122132,45,86.96011,0.2255639,4.639026,47
ILMN_2692078,78.26299,0.5538847,3.759298,41,76.57059,0.4536341,4.690085,38,73.9882,0.6654136,5.500912,33,66.04814,0.6954888,4.516068,29,64.60953,0.8145363,3.231101,42,65.88825,0.8107769,4.036939,28,65.83439,0.5075188,5.042663,28,77.33015,0.4185464,5.487326,32,78.95271,0.5,6.027359,43,86.31216,0.481203,5.959466,47,68.86405,0.5877193,4.376431,42,85.90171,0.3859649,6.310996,30,66.34014,0.6842105,4.18785,41,60.49883,0.8997494,4.962257,40,84.23524,0.2944862,6.176117,29,92.92152,0.1679198,7.981472,31
ILMN_2740053,903.2402,0,30.29149,46,942.9769,0,41.67643,30,962.0572,0,36.08344,36,747.6417,0,22.97686,42,872.9116,0,35.3962,32,782.8911,0,29.13481,40,559.1112,0,20.80246,31,804.6024,0,34.50904,33,946.6289,0,31.38005,43,1259.603,0,44.69459,29,693.4878,0,29.00112,29,882.9608,0,27.68008,44,701.3777,0,30.30617,45,721.3391,0,23.25205,38,676.0602,0,36.41658,41,766.2975,0,35.07634,26
ILMN_2786360,82.51347,0.4398496,4.693368,32,79.25703,0.3984962,3.754038,49,81.25159,0.4724311,3.836452,41,88.16805,0.197995,4.637246,53,79.03169,0.3884712,3.015584,32,79.24719,0.4110276,3.87554,39,72.12276,0.3295739,2.778635,43,87.54591,0.245614,6.047527,40,101.7908,0.1654135,5.217548,40,113.9337,0.1591479,7.421829,42,87.99169,0.1691729,5.118556,49,93.05263,0.2894737,7.750997,32,84.15427,0.2255639,4.234076,49,82.40655,0.2669173,5.777829,47,87.33723,0.2380952,4.009873,38,85.4364,0.2468672,4.51199,51
ILMN_1227434,95.66909,0.2518797,7.090076,43,69.69366,0.6879699,5.47087,32,91.34863,0.2894737,4.386058,51,77.5163,0.3721805,4.835062,40,82.70959,0.3333333,4.895689,50,70.2378,0.6704261,3.669462,44,64.13283,0.5914787,3.948632,39,76.31065,0.4335839,3.805619,50,91.25792,0.2669173,7.139008,36,91.04598,0.3872181,4.407885,42,83.67815,0.2130326,5.596855,37,89.64307,0.3258145,5.742419,44,72.75927,0.4498747,4.080469,48,68.16417,0.6365915,5.91868,41,77.86913,0.414787,4.674413,47,68.78148,0.6541353,3.936716,35
ILMN_2740195,82.65492,0.4360902,5.992733,35,78.45051,0.4122807,6.790141,28,78.65426,0.5451128,5.320024,30,70.9688,0.5288221,4.353127,43,72.55194,0.5601504,4.24575,41,65.49622,0.8220552,3.83742,33,64.14809,0.5902256,4.184311,41,71.96052,0.5739349,4.702209,28,71.27737,0.7506266,6.961749,33,83.53441,0.556391,4.988497,44,65.68925,0.7218045,3.622861,37,79.35614,0.5338346,7.071516,29,63.37061,0.79198,3.911752,42,70.44244,0.5488722,6.019372,39,79.54567,0.3847118,6.716755,26,68.00011,0.6779448,6.536062,29
ILMN_1224092,129.6237,0.05513784,11.00331,22,125.1268,0.04385965,11.33585,28,132.6078,0.05388471,9.494412,39,83.86325,0.2431078,4.796429,30,118.9706,0.06140351,7.617988,35,120.3671,0.05764411,9.753647,32,101.1086,0.04260652,7.071942,39,103.2441,0.1152882,7.481477,27,110.3117,0.122807,6.423932,31,129.6536,0.0839599,12.36304,27,99.65928,0.0839599,8.158401,29,124.5538,0.07518797,9.433256,34,95.56646,0.1065163,5.253219,42,100.0973,0.0952381,6.967188,33,103.4479,0.0914787,9.231029,26,120.3526,0.03258145,10.44787,20
ILMN_2619574,1031.662,0,31.0448,32,932.6224,0,36.13385,29,1322.252,0,41.26174,45,872.7823,0,30.0508,33,1045.523,0,34.14539,39,959.0052,0,24.09379,47,708.2542,0,22.46076,35,926.8389,0,32.16891,44,1138.184,0,55.26516,28,1398.084,0,51.14402,44,700.9039,0,44.64784,33,926.903,0,36.10041,47,801.0774,0,21.1514,44,851.9124,0,23.57688,43,836.124,0,25.15915,37,943.5225,0,32.40939,47
ILMN_2780619,553.1495,0,13.49327,38,462.4814,0,18.26186,41,495.2669,0,18.20777,37,566.4748,0,25.89658,32,257.068,0,10.056,50,536.6218,0,23.50631,37,298.2684,0,13.33893,45,630.6422,0,27.54636,39,690.2668,0,25.70732,43,523.4816,0,25.92744,42,552.1722,0,20.05452,46,405.4226,0,23.42082,44,337.6863,0,22.45115,39,596.3754,0,29.20744,41,527.8648,0,28.47312,39,366.4644,0,14.77076,26
ILMN_3072880,164.98,0.0112782,11.08333,41,132.7767,0.03007519,12.13232,33,139.569,0.04135338,9.099857,25,133.4921,0.02631579,7.574343,35,129.8368,0.03383459,7.868895,36,132.7885,0.02882206,12.28612,28,103.7484,0.03634085,9.110501,25,158.8179,0.00877193,11.33469,32,173.0758,0.002506266,10.00947,42,182.1052,0.007518797,12.7596,33,149.7996,0.002506266,11.42996,37,150.1316,0.01253133,10.9402,33,131.4397,0.01378446,10.60945,26,154.7196,0.002506266,9.559936,32,165.6903,0.003759399,13.28661,30,110.3522,0.0726817,10.06471,39
ILMN_2662690,78.00508,0.5651629,4.311026,38,76.85844,0.4486215,4.8272,46,87.10535,0.3458647,6.288211,35,74.88293,0.424812,3.415239,47,79.28066,0.3859649,4.840205,35,72.63118,0.5776942,4.553159,42,57.77116,0.8533835,3.475575,29,74.31815,0.4912281,3.674481,33,90.58111,0.2769423,6.257212,31,99.86598,0.2882206,7.262424,38,76.42632,0.3521303,5.252631,39,79.30325,0.5363408,6.303403,36,69.82913,0.537594,3.618181,36,75.28231,0.424812,3.664279,44,65.55676,0.7957394,3.358277,44,78.24892,0.3847118,4.4652,44
ILMN_2706677,63.2795,0.9385965,3.500943,28,71.0684,0.6478696,3.406652,28,70.69633,0.7706767,4.099164,36,69.49566,0.566416,3.499254,40,82.26381,0.339599,6.296978,42,70.48943,0.6566416,4.828297,51,63.81981,0.6065163,3.76697,37,69.49453,0.6516291,4.140273,51,81.91748,0.443609,4.869439,40,88.84896,0.4223058,7.581316,39,62.4877,0.8308271,4.092308,38,78.90759,0.5463659,4.459404,51,77.2293,0.339599,5.164066,42,73.99572,0.4498747,5.873484,39,66.07014,0.7807018,3.57846,39,69.70125,0.6190476,3.749554,46
ILMN_2714589,165.9029,0.0112782,13.0701,26,133.1602,0.03007519,7.72615,32,189.8854,0.005012531,10.66278,35,135.6379,0.02255639,7.82118,39,184.433,0.002506266,10.50287,31,163.8897,0.003759399,11.08046,30,108.8447,0.03258145,6.167025,34,190.68,0.001253133,10.47375,39,155.5907,0.0112782,8.336534,31,194.0491,0.003759399,14.85957,39,112.2751,0.03634085,11.48988,33,147.1502,0.02130326,9.859921,41,130.6329,0.01378446,11.37765,24,123.0349,0.02631579,11.18124,36,143.0763,0.006265664,9.866196,29,135.1879,0.02005013,6.06896,23
ILMN_2683794,2385.028,0,90.0714,24,2131.369,0,95.48537,35,2606.521,0,88.19144,34,1902.974,0,68.91597,46,2286.212,0,96.88153,36,2125.177,0,70.99284,38,1735.552,0,49.05068,30,2367.779,0,100.1237,35,2630.049,0,79.20631,48,3093.287,0,149.8316,38,2013.642,0,64.37626,33,2519.427,0,85.69984,55,2057.392,0,93.31749,32,1774.926,0,145.2158,43,1973.273,0,57.91099,43,2170.662,0,101.7109,38
ILMN_1212752,78.11822,0.5614035,3.798668,31,80.69712,0.3721805,5.436764,42,79.47504,0.5162907,5.217215,42,71.92597,0.4962406,6.170163,31,75.87211,0.4761905,4.205031,38,76.63407,0.4749373,6.171753,28,76.73917,0.2218045,5.87824,26,82.61888,0.3258145,3.612726,26,75.66832,0.5977443,5.973903,25,85.02609,0.518797,6.101007,38,74.88591,0.3909774,4.989679,38,79.07091,0.5451128,5.232347,45,75.41606,0.3859649,6.168329,30,71.24677,0.5238096,4.391864,39,85.2048,0.2807018,4.810206,37,81.35228,0.3258145,5.792562,40
ILMN_2825496,83.66427,0.4210526,5.94914,43,78.52528,0.4122807,4.582685,40,82.25003,0.4511278,5.35695,35,75.44612,0.4110276,4.872606,44,82.01443,0.3433584,6.19787,39,73.79594,0.5488722,3.984637,45,69.65281,0.4035088,4.077518,43,71.99152,0.5701754,3.216437,43,80.16039,0.4711779,5.422335,46,83.86315,0.5501253,7.142991,34,80.08072,0.2807018,6.660804,41,64.17491,0.9197995,3.055854,31,65.98381,0.6904762,3.135444,37,65.04578,0.7568922,4.124057,36,66.96061,0.7531328,4.017513,36,81.95575,0.3182957,5.92656,32
ILMN_2868457,244.7011,0,14.18971,28,211.391,0,11.95702,33,269.4305,0,12.81541,42,204.0634,0,11.94258,42,228.7328,0,9.81178,49,227.1731,0,14.84845,33,147.9368,0.001253133,8.611146,39,248.2305,0,14.51383,42,233.6221,0,13.23678,41,281.863,0,14.08007,45,194.619,0,11.93939,50,263.7747,0,15.98151,52,194.0304,0,9.976365,47,189.6116,0,13.44134,40,196.2673,0,11.37886,42,172.8664,0.001253133,10.2075,55
ILMN_2605941,1855.199,0,50.70264,38,1752.746,0,64.54385,39,1869.785,0,58.48939,36,1566.512,0,51.05386,42,1470.574,0,39.7878,50,1754.196,0,53.142,47,1139.101,0,36.59686,40,1632.836,0,41.30362,43,1660.187,0,77.88919,41,1943.104,0,46.35615,36,1460.308,0,45.45712,51,1929.514,0,73.06709,42,1467.953,0,50.99795,44,1372.497,0,57.62529,45,1252.937,0,40.02938,38,1488.728,0,45.58298,51
ILMN_1216746,16426.44,0,410.6703,35,14867.77,0,458.2996,37,19918.85,0,599.6507,27,19737.15,0,590.4326,37,17025.18,0,343.2647,42,17374.55,0,505.4864,33,9894.748,0,349.7131,28,19536.16,0,563.928,37,23357.43,0,511.5518,31,20221.29,0,780.2237,26,17650.26,0,539.8192,35,12972.3,0,539.742,41,15810.95,0,462.0547,32,11716.03,0,505.4772,35,15073.7,0,360.8394,36,17249.9,0,539.0638,28
ILMN_2693094,97.16216,0.2368421,7.129327,40,82.19984,0.3496241,4.578905,32,88.29091,0.3245614,4.846038,36,79.80905,0.3270677,3.584344,53,78.50097,0.3997494,4.010078,42,75.41475,0.5062656,3.889276,49,75.9919,0.2418546,4.897233,39,90.06728,0.2180451,5.234041,41,92.64697,0.2531328,6.319793,52,99.25695,0.2919799,5.832973,35,82.43935,0.2293233,4.676914,42,84.86844,0.4110276,5.036704,43,71.66939,0.4874687,3.229137,42,79.16235,0.339599,5.83569,37,85.38199,0.2781955,4.308266,51,86.60023,0.2280702,6.193782,37
ILMN_2798606,93.91179,0.2769423,7.695518,23,76.15416,0.4598998,6.497836,32,72.69137,0.7155389,4.178317,39,78.57578,0.3471178,5.65269,32,74.36299,0.5100251,4.665077,34,71.89895,0.6015037,4.560655,38,59.81057,0.7794486,3.141289,40,64.31999,0.8233083,4.767004,40,65.64194,0.8984963,5.013808,38,74.26593,0.8258145,5.485805,43,71.17252,0.5150376,4.88239,28,66.24503,0.8746867,3.991694,33,79.5507,0.2994987,5.808781,38,81.96569,0.2744361,6.44242,36,76.96632,0.4398496,5.983315,39,72.28235,0.5488722,4.619699,35
ILMN_3012253,123.4012,0.0764411,8.356425,33,121.3363,0.05137845,14.74669,19,109.1082,0.1478697,5.098916,28,91.37451,0.1716792,9.172133,24,107.5112,0.1065163,4.717304,34,111.776,0.09022556,8.156864,32,84.91283,0.1378446,5.150861,29,114.5325,0.0726817,10.50512,30,127.3161,0.05012531,12.87002,36,125.3547,0.09774436,8.476219,32,103.2455,0.0651629,6.801722,36,112.1633,0.1265664,9.160074,31,84.01083,0.2293233,5.977833,34,117.0084,0.03884712,7.566439,43,106.2128,0.0802005,8.064889,30,104.5838,0.1002506,6.254229,33
ILMN_2466121,765.639,0,33.13449,27,502.2297,0,19.5121,44,928.5945,0,34.19618,38,593.7797,0,24.89514,37,633.5475,0,24.13479,40,484.897,0,17.71952,34,446.7058,0,18.94036,43,610.1248,0,32.86012,43,678.9783,0,52.72989,43,825.8577,0,32.84425,49,370.617,0,15.93688,44,455.3013,0,30.98236,42,429.7857,0,18.96716,30,490.5336,0,23.01209,47,480.0672,0,20.13544,43,665.0831,0,37.54295,36
ILMN_2744129,138.3585,0.03759398,9.133033,36,128.6104,0.03383459,8.866068,36,124.2176,0.08145364,5.830698,48,103.7704,0.08897243,5.117351,47,110.513,0.0914787,6.329674,50,118.8021,0.06390978,5.776922,45,93.80765,0.0764411,5.169651,38,109.2488,0.0877193,5.876082,38,111.0474,0.1165414,8.768842,38,127.7524,0.09022556,5.67609,29,98.00493,0.09649123,7.608715,46,126.2287,0.06390978,9.973315,31,95.98874,0.09774436,5.604825,47,92.83871,0.1403509,4.979957,58,91.04381,0.1929825,4.360067,28,105.8705,0.09273183,5.56303,39
ILMN_2670886,78.0135,0.5651629,5.199868,44,69.842,0.6829574,4.313393,50,85.72607,0.3759398,5.406693,34,83.74152,0.2431078,6.451031,32,59.81834,0.9298246,3.935873,32,74.12453,0.537594,4.005091,37,68.53164,0.4373434,4.384133,44,69.31935,0.660401,4.768151,33,72.30238,0.7142857,4.748351,41,94.57917,0.3446115,5.720936,44,70.4394,0.5388471,6.206274,33,71.92728,0.7368421,4.969799,48,65.07793,0.7255639,3.748558,40,65.71444,0.7368421,3.899487,41,72.10075,0.5839599,4.237761,44,73.31001,0.5062656,4.536779,40
ILMN_2971314,349.4535,0,14.80368,51,339.6036,0,14.52724,36,426.4664,0,20.30309,45,608.0897,0,41.08556,34,309.9237,0,12.17313,60,356.803,0,12.6031,55,264.7511,0,11.19166,49,481.3824,0,15.02334,53,677.8307,0,26.13501,46,400.3157,0,19.01306,52,440.2672,0,20.86726,45,359.6102,0,24.23694,45,276.9949,0,15.99368,33,512.9219,0,14.45778,43,442.2983,0,14.07649,46,263.3278,0,12.45364,61
ILMN_3001540,2121.195,0,69.7049,32,1684.948,0,59.44868,40,3503.248,0,105.8853,42,2892.523,0,102.3516,41,2645.313,0,79.37391,44,1943.348,0,55.71311,49,993.9639,0,33.54445,48,3087.296,0,105.5908,40,3248.351,0,91.75073,40,4051.631,0,125.4039,39,1356.347,0,41.95069,40,2082.447,0,109.0563,42,1254.273,0,42.20373,36,1043.038,0,77.24735,36,2435.196,0,66.10083,50,3098.42,0,137.7285,40
ILMN_1249371,85.77567,0.3859649,6.940448,32,76.35114,0.4573935,6.188199,28,86.48194,0.3596491,4.396811,47,71.88174,0.4962406,4.077284,40,71.57252,0.593985,4.079414,43,82.68002,0.3609022,4.630645,28,60.78274,0.7393484,2.919754,31,76.97939,0.4210526,3.678491,41,83.50486,0.414787,7.149372,24,78.63363,0.6804512,3.727466,48,73.40993,0.4411027,5.487221,35,80.87057,0.4962406,5.125586,31,71.43385,0.4949875,3.616738,37,78.82906,0.3508772,5.657935,41,68.03635,0.7155389,2.817267,50,71.1349,0.5839599,4.78257,36
ILMN_2635229,899.5593,0,28.2163,41,770.8861,0,41.02956,37,914.7917,0,35.7211,42,665.7368,0,20.94911,48,585.0936,0,22.84265,46,840.923,0,31.60313,41,537.8959,0,21.39199,41,675.6727,0,33.80432,38,889.5839,0,33.87076,42,972.9581,0,49.74436,39,647.6979,0,23.09338,32,1010.424,0,42.29737,43,663.3298,0,24.17279,53,608.0795,0,37.36402,46,529.7062,0,17.30757,34,688.4186,0,27.12404,42
ILMN_2689513,154.2197,0.02130326,9.9863,40,111.3756,0.08646616,8.544789,24,145.1208,0.03258145,9.17659,33,117.0288,0.04511278,6.589238,41,119.9726,0.05889724,7.727057,41,137.1395,0.02506266,8.937417,48,91.39014,0.09273183,4.415198,34,133.6953,0.02130326,10.21415,29,135.0179,0.03258145,9.489184,33,114.4908,0.1566416,10.13793,26,89.77513,0.1478697,8.406906,37,143.6329,0.03007519,11.38054,38,112.5299,0.03258145,7.214503,36,106.1602,0.07142857,8.527771,38,111.7919,0.06140351,11.50054,24,118.4111,0.04385965,8.324873,33
ILMN_2748412,102.9171,0.1892231,8.426517,32,81.64328,0.3571429,5.042266,32,118.7176,0.09398496,9.266792,39,92.61433,0.1629073,8.095638,26,79.81725,0.3759398,5.49378,40,74.19095,0.5363408,4.512876,31,76.48071,0.2293233,5.159042,35,85.36642,0.2769423,5.979582,38,96.8154,0.2055138,5.593763,43,108.5001,0.2017544,9.960926,31,75.20521,0.3859649,5.381021,35,101.5714,0.197995,6.579034,44,77.13826,0.3408521,4.60545,40,75.67834,0.4185464,4.597533,38,91.43858,0.1854637,5.997165,51,76.60928,0.4235589,6.566558,32
ILMN_2732585,188.8738,0.001253133,12.93948,38,181.3453,0.001253133,10.49098,44,189.5464,0.005012531,9.686853,33,206.3667,0,13.97592,36,180.4355,0.003759399,12.77054,41,190.0117,0,12.84351,27,128.6347,0.00877193,7.458843,34,224.1202,0,14.40872,36,247.0956,0,22.9872,31,198.5262,0.002506266,12.18351,40,135.6241,0.007518797,10.56052,40,206.0436,0.001253133,14.88314,31,146.3468,0.003759399,12.64427,38,134.3551,0.007518797,10.08392,39,189.9463,0,12.806,39,206.3533,0,18.5902,33
ILMN_2823815,89.26874,0.3320802,6.484219,32,81.05437,0.368421,4.894691,34,79.37898,0.5162907,4.737974,47,81.69476,0.2807018,5.136322,37,93.77748,0.1992481,5.405919,42,82.41454,0.3646617,5.333264,39,77.6217,0.2092732,5.774563,38,89.52579,0.2255639,5.839846,37,88.33398,0.3157895,7.573643,27,93.91833,0.3546366,6.617491,39,76.44257,0.3521303,6.021943,41,87.15743,0.3659148,5.390785,41,70.54491,0.5213032,3.626259,50,63.60421,0.8057644,5.387124,31,90.93506,0.1929825,6.269867,45,66.65604,0.7230576,4.150694,41
ILMN_2755585,617.6387,0,28.39496,30,431.4126,0,16.2529,44,476.6763,0,17.27593,39,422.2803,0,24.27677,36,461.8091,0,20.21351,33,473.4353,0,17.40171,36,309.6077,0,10.03779,54,451.2643,0,15.90382,52,489.7957,0,19.36879,35,615.4018,0,28.34807,37,438.6396,0,14.87506,41,519.4425,0,33.94554,45,400.2391,0,20.53891,45,466.4032,0,20.76268,38,461.7227,0,19.44203,45,442.6501,0,20.31256,48
ILMN_1233008,3781.631,0,92.5215,35,3051.199,0,72.46153,38,4018.802,0,128.9446,31,2857.409,0,72.98917,40,3243.293,0,147.1226,30,3386.328,0,93.06895,36,2104.973,0,62.78989,36,3129.732,0,68.60307,42,3689.854,0,139.3054,25,4464.487,0,140.4642,40,2710.373,0,71.66958,40,3626.282,0,135.546,38,2939.887,0,93.16631,36,2771.999,0,113.7289,27,2567.089,0,65.66729,43,3106.601,0,98.8681,36
ILMN_2590219,104.6815,0.1716792,8.064013,34,104.2143,0.1203008,7.880061,23,117.8663,0.09649123,7.925099,38,102.7006,0.09398496,6.382458,26,87.67371,0.2581454,5.977757,33,97.3075,0.1691729,5.919675,44,88.3554,0.1115288,5.98666,35,110.6758,0.08145364,9.373086,30,108.9192,0.1290727,11.18597,22,126.5822,0.09398496,11.51954,31,86.54713,0.1779449,7.142527,34,113.8303,0.122807,9.096799,35,97.06055,0.09022556,5.894457,36,108.8943,0.06641604,8.505809,37,89.33415,0.216792,7.263881,29,83.97244,0.2794486,5.097546,41
ILMN_2894678,81.43467,0.4649123,5.788657,24,80.98556,0.368421,5.885534,38,92.59823,0.2807018,5.379243,46,86.98568,0.2067669,6.069975,42,80.82401,0.358396,4.364354,40,80.24713,0.3947369,3.90421,46,60.84833,0.7343358,3.890361,35,82.43217,0.3270677,4.798023,40,97.30795,0.2017544,6.321523,39,96.51571,0.3233083,7.891457,39,79.153,0.2994987,3.318223,38,88.34792,0.3471178,5.319442,55,77.16433,0.339599,5.091252,29,83.36699,0.2468672,5.512184,46,70.44736,0.6403509,3.535617,38,83.7379,0.283208,3.881729,43
ILMN_2622260,71.11642,0.7406015,4.825768,36,65.1334,0.8233083,3.587645,50,59.59603,0.9862155,4.354393,29,55.31089,0.962406,2.952431,29,68.85032,0.6641604,5.917004,34,74.46094,0.5300752,5.514846,43,58.10019,0.8383459,2.996128,38,61.89127,0.8884712,3.607692,49,69.01662,0.8157895,5.115497,31,69.74111,0.9160401,4.355301,31,68.99519,0.5789474,4.672256,42,68.32901,0.8320802,5.95682,35,67.38314,0.6541353,4.717021,42,64.03366,0.7907268,3.714247,33,68.52351,0.7017544,5.130816,40,66.50475,0.7280702,6.265013,29
ILMN_1257284,2688.53,0,66.91167,42,2399.246,0,64.80901,39,2688.146,0,84.15956,32,2037.118,0,63.98965,37,2279.201,0,72.6864,50,2565.932,0,80.2077,27,1564.514,0,59.43375,37,2228.871,0,84.4292,45,2992.856,0,104.8422,32,3024.146,0,71.41413,46,1804.031,0,67.37219,43,2471.181,0,62.97572,37,1811.561,0,76.84312,39,2027.208,0,45.44033,37,2062.954,0,57.31725,33,2057.278,0,85.51392,38
ILMN_1251065,1685.476,0,45.93973,45,1549.474,0,55.03334,21,1613.706,0,44.65118,28,1460.626,0,40.27236,35,1386.535,0,49.04344,38,1464.712,0,46.73952,24,985.7964,0,25.98671,38,1449.816,0,50.94748,30,1695.085,0,65.31234,35,1802.012,0,63.0885,39,1393.923,0,37.78786,32,1569.795,0,61.75951,31,1152.666,0,35.21556,38,1508.214,0,53.13941,30,1302.622,0,35.41838,36,1209.325,0,33.33529,42
ILMN_2747311,1472.201,0,42.08178,40,1132.432,0,38.69008,50,1348.953,0,39.12439,41,1071.094,0,40.92409,42,932.0648,0,29.93606,45,1273.179,0,40.90922,36,804.6802,0,28.45211,46,1222.822,0,41.52412,36,1470.767,0,46.22168,44,1306.074,0,61.82275,32,1139.262,0,58.94992,29,1405.525,0,60.77916,41,1052.231,0,39.03786,38,1084.631,0,78.60366,46,1053.572,0,34.12929,39,1075.384,0,47.44904,39
ILMN_2620145,243.0044,0,11.72953,38,240.7499,0,12.86078,40,300.7618,0,17.51794,32,234.9223,0,8.86256,39,223.0105,0,12.88632,34,234.8582,0,10.46322,46,171.7949,0,8.864462,44,277.9908,0,14.66416,45,306.2043,0,23.67286,41,263.6074,0,13.14581,61,236.2389,0,15.72649,43,246.0317,0,14.45682,46,188.6992,0,10.44756,31,253.4349,0,13.62673,35,222.9477,0,11.29915,43,182.0951,0.001253133,10.24369,45
ILMN_3015003,154.1419,0.02130326,9.007673,54,136.1838,0.02506266,9.497597,35,156.2019,0.02005013,11.15366,33,171.9172,0.001253133,9.604213,45,118.1392,0.06390978,6.669961,44,141.9749,0.01754386,7.342324,49,104.3363,0.03634085,6.498299,33,182.5853,0.001253133,9.73662,50,206.8397,0.001253133,15.36442,33,160.6327,0.02130326,8.343263,46,129.9878,0.00877193,10.49447,34,125.1177,0.0689223,8.361629,45,104.4987,0.0651629,7.091398,42,132.5723,0.01002506,10.93896,44,156.4303,0.003759399,8.554829,50,170.0586,0.002506266,8.938466,44
ILMN_2702547,84.27178,0.4097744,4.270617,51,88.27,0.2518797,6.693496,34,95.42887,0.2506266,6.064287,31,76.07011,0.3947369,4.45072,32,89.72819,0.2418546,5.147402,34,84.2112,0.3245614,5.036202,40,84.35732,0.1403509,5.69227,38,80.65287,0.358396,3.735463,42,89.6438,0.2907268,6.859466,38,95.14175,0.3370927,7.622112,33,77.54722,0.3258145,6.396138,34,84.49511,0.4235589,5.377739,38,76.63134,0.358396,5.521886,46,83.66077,0.2406015,6.091812,57,77.31598,0.4285714,4.189725,28,93.65424,0.1641604,6.70574,42
ILMN_2669006,74.86011,0.6340852,3.89795,35,61.86631,0.9085213,4.313557,36,66.75566,0.8859649,3.243174,46,61.935,0.8220552,2.535621,50,65.36842,0.7894737,3.927243,45,80.9844,0.3822055,4.68574,39,75.26067,0.254386,4.113668,41,61.93659,0.8872181,3.720455,42,65.27048,0.906015,4.900796,35,77.12206,0.7280702,4.695245,39,66.5407,0.6854637,4.53063,37,68.9201,0.8170426,4.257655,47,65.60682,0.7017544,3.792868,43,70.23651,0.5601504,4.088603,44,79.07752,0.3922306,4.98343,48,68.35732,0.6654136,3.728024,45
